sess_id,seqnum,tradedate,tradetime,ticker,clgroup,pos,pos_long,pos_short,pos_long_num,pos_short_num,systime,trade_session_date
7483,94,2026-01-22,12:00:06,Si,YUR,-1265513,3149374,-4414887,374,144,2026-01-22 12:00:16,2026-01-22
7483,94,2026-01-22,12:00:06,Si,FIZ,1265504,1424509,-159005,14259,3740,2026-01-22 12:00:16,2026-01-22
7486,58,2026-01-26,23:50:00,Si,YUR,-1357207,3118178,-4475385,370,122,2026-01-26 23:50:10,2026-01-27
7486,58,2026-01-26,23:50:00,Si,FIZ,1357207,1446459,-89252,15146,2622,2026-01-26 23:50:10,2026-01-27
7486,12,2026-01-26,20:00:00,Si,YUR,-1357511,3119364,-4476875,374,128,2026-01-26 20:00:13,2026-01-27
7486,12,2026-01-26,20:00:00,Si,FIZ,1357511,1448261,-90750,15289,2674,2026-01-26 20:00:13,2026-01-27
7485,351,2026-01-26,16:00:00,Si,YUR,-1347192,3124886,-4472078,373,137,2026-01-26 16:00:10,2026-01-26
7485,351,2026-01-26,16:00:00,Si,FIZ,1347190,1451982,-104792,15360,2922,2026-01-26 16:00:10,2026-01-26
7485,303,2026-01-26,12:00:00,Si,YUR,-1334331,3139256,-4473587,366,145,2026-01-26 12:00:12,2026-01-26
7485,303,2026-01-26,12:00:00,Si,FIZ,1334210,1448685,-114475,15229,3167,2026-01-26 12:00:12,2026-01-26
7483,58,2026-01-21,23:50:00,Si,YUR,-1238799,3148242,-4387041,367,134,2026-01-21 23:50:10,2026-01-22
7483,58,2026-01-21,23:50:00,Si,FIZ,1238799,1403210,-164411,14008,3501,2026-01-21 23:50:10,2026-01-22
7483,12,2026-01-21,20:00:00,Si,YUR,-1240217,3146993,-4387210,364,139,2026-01-21 20:00:09,2026-01-22
7483,12,2026-01-21,20:00:00,Si,FIZ,1240217,1406218,-166001,13941,3620,2026-01-21 20:00:09,2026-01-22
7482,142,2026-01-21,16:00:06,Si,YUR,-1224934,3153156,-4378090,374,134,2026-01-21 16:00:16,2026-01-21
7482,142,2026-01-21,16:00:06,Si,FIZ,1224934,1377568,-152634,13775,3690,2026-01-21 16:00:16,2026-01-21
7482,94,2026-01-21,12:00:09,Si,YUR,-1270545,3117169,-4387714,371,141,2026-01-21 12:00:18,2026-01-21
7482,94,2026-01-21,12:00:09,Si,FIZ,1270577,1399785,-129208,13922,3579,2026-01-21 12:00:18,2026-01-21
7485,56,2026-01-23,23:50:00,Si,YUR,-1299232,3164973,-4464205,367,158,2026-01-23 23:50:09,2026-01-26
7485,56,2026-01-23,23:50:00,Si,FIZ,1299232,1417418,-118186,14896,3082,2026-01-23 23:50:09,2026-01-26
7485,11,2026-01-23,20:00:00,Si,YUR,-1300076,3163538,-4463614,369,159,2026-01-23 20:00:13,2026-01-26
7485,11,2026-01-23,20:00:00,Si,FIZ,1300076,1418246,-118170,14908,3181,2026-01-23 20:00:13,2026-01-26
7484,142,2026-01-23,16:00:00,Si,YUR,-1295204,3165189,-4460393,369,139,2026-01-23 16:00:12,2026-01-23
7484,142,2026-01-23,16:00:00,Si,FIZ,1295204,1421175,-125971,14846,3372,2026-01-23 16:00:12,2026-01-23
7484,94,2026-01-23,12:00:09,Si,YUR,-1289730,3132304,-4422034,371,134,2026-01-23 12:00:19,2026-01-23
7484,94,2026-01-23,12:00:09,Si,FIZ,1289732,1421290,-131558,14956,3383,2026-01-23 12:00:19,2026-01-23
7487,57,2026-01-27,23:50:00,Si,YUR,-1302358,3159513,-4461871,371,153,2026-01-27 23:50:10,2026-01-28
7487,57,2026-01-27,23:50:00,Si,FIZ,1302358,1437971,-135613,14570,3394,2026-01-27 23:50:10,2026-01-28
7487,11,2026-01-27,20:00:05,Si,YUR,-1301983,3158634,-4460617,374,161,2026-01-27 20:00:15,2026-01-28
7487,11,2026-01-27,20:00:05,Si,FIZ,1301983,1439262,-137279,14591,3456,2026-01-27 20:00:15,2026-01-28
7486,142,2026-01-27,16:00:00,Si,YUR,-1304586,3149629,-4454215,365,170,2026-01-27 16:00:12,2026-01-27
7486,142,2026-01-27,16:00:00,Si,FIZ,1304576,1424989,-120413,14772,3492,2026-01-27 16:00:12,2026-01-27
7486,94,2026-01-27,12:00:00,Si,YUR,-1339674,3130194,-4469868,377,131,2026-01-27 12:00:09,2026-01-27
7486,94,2026-01-27,12:00:00,Si,FIZ,1339675,1435113,-95438,14894,3090,2026-01-27 12:00:09,2026-01-27
7471,58,2025-12-30,23:50:00,Si,YUR,-1333343,3280209,-4613552,370,109,2025-12-30 23:50:07,2026-01-05
7471,58,2025-12-30,23:50:00,Si,FIZ,1333343,1400880,-67537,13862,1934,2025-12-30 23:50:07,2026-01-05
7471,12,2025-12-30,20:00:00,Si,YUR,-1331567,3280256,-4611823,371,110,2025-12-30 20:00:09,2026-01-05
7471,12,2025-12-30,20:00:00,Si,FIZ,1331567,1402794,-71227,13966,2099,2025-12-30 20:00:09,2026-01-05
7470,142,2025-12-30,16:00:00,Si,YUR,-1380394,3313801,-4694195,370,122,2025-12-30 16:00:12,2025-12-30
7470,142,2025-12-30,16:00:00,Si,FIZ,1380394,1454507,-74113,14105,2211,2025-12-30 16:00:12,2025-12-30
7470,94,2025-12-30,12:00:00,Si,YUR,-1331314,3242160,-4573474,386,117,2025-12-30 12:00:12,2025-12-30
7470,94,2025-12-30,12:00:00,Si,FIZ,1331314,1399197,-67883,14475,2101,2025-12-30 12:00:12,2025-12-30
7489,57,2026-01-29,23:50:00,Si,YUR,-1301255,2986702,-4287957,362,169,2026-01-29 23:50:11,2026-01-30
7489,57,2026-01-29,23:50:00,Si,FIZ,1301255,1472962,-171707,14964,3757,2026-01-29 23:50:11,2026-01-30
7489,11,2026-01-29,20:00:00,Si,YUR,-1302143,2986773,-4288916,361,173,2026-01-29 20:00:10,2026-01-30
7489,11,2026-01-29,20:00:00,Si,FIZ,1302143,1472579,-170436,14957,3812,2026-01-29 20:00:10,2026-01-30
7488,141,2026-01-29,16:00:00,Si,YUR,-1292566,3018203,-4310769,369,170,2026-01-29 16:00:14,2026-01-29
7488,141,2026-01-29,16:00:00,Si,FIZ,1292557,1446111,-153554,14881,3768,2026-01-29 16:00:14,2026-01-29
7488,93,2026-01-29,12:00:00,Si,YUR,-1350280,3053788,-4404068,365,134,2026-01-29 12:00:11,2026-01-29
7488,93,2026-01-29,12:00:00,Si,FIZ,1350280,1452042,-101762,14951,2969,2026-01-29 12:00:11,2026-01-29
7488,57,2026-01-28,23:45:00,Si,YUR,-1369278,3119556,-4488834,369,124,2026-01-28 23:45:12,2026-01-29
7488,57,2026-01-28,23:45:00,Si,FIZ,1369278,1464418,-95140,15151,2704,2026-01-28 23:45:12,2026-01-29
7488,12,2026-01-28,20:00:00,Si,YUR,-1373013,3118551,-4491564,379,125,2026-01-28 20:00:09,2026-01-29
7488,12,2026-01-28,20:00:00,Si,FIZ,1373015,1466985,-93970,15242,2761,2026-01-28 20:00:09,2026-01-29
7487,141,2026-01-28,16:00:08,Si,YUR,-1370082,3128769,-4498851,381,126,2026-01-28 16:00:17,2026-01-28
7487,141,2026-01-28,16:00:08,Si,FIZ,1370082,1469613,-99531,15456,2754,2026-01-28 16:00:17,2026-01-28
7487,93,2026-01-28,12:00:00,Si,YUR,-1332172,3179589,-4511761,371,159,2026-01-28 12:00:10,2026-01-28
7487,93,2026-01-28,12:00:00,Si,FIZ,1332172,1453240,-121068,14952,3304,2026-01-28 12:00:10,2026-01-28
7490,58,2026-01-30,23:50:00,Si,YUR,-1392054,2833635,-4225689,392,105,2026-01-30 23:50:10,2026-02-02
7490,58,2026-01-30,23:50:00,Si,FIZ,1392054,1480489,-88435,14643,3035,2026-01-30 23:50:10,2026-02-02
7490,12,2026-01-30,20:00:06,Si,YUR,-1395828,2831339,-4227167,400,108,2026-01-30 20:00:16,2026-02-02
7490,12,2026-01-30,20:00:06,Si,FIZ,1395828,1484316,-88488,14827,3134,2026-01-30 20:00:16,2026-02-02
7489,141,2026-01-30,16:00:00,Si,YUR,-1401419,2835561,-4236980,396,116,2026-01-30 16:00:11,2026-01-30
7489,141,2026-01-30,16:00:00,Si,FIZ,1401419,1493801,-92382,14986,3225,2026-01-30 16:00:11,2026-01-30
7489,93,2026-01-30,12:00:00,Si,YUR,-1314626,2931237,-4245863,361,154,2026-01-30 12:00:15,2026-01-30
7489,93,2026-01-30,12:00:00,Si,FIZ,1314626,1460411,-145785,15044,3691,2026-01-30 12:00:15,2026-01-30
7489,58,2026-01-30,09:05:12,Si,YUR,-1301589,2986626,-4288215,363,172,2026-01-30 09:05:21,2026-01-30
7489,58,2026-01-30,09:05:12,Si,FIZ,1301589,1473521,-171932,14988,3785,2026-01-30 09:05:21,2026-01-30
7492,58,2026-02-03,23:50:00,Si,YUR,-1432452,3024326,-4456778,450,99,2026-02-03 23:50:11,2026-02-04
7492,58,2026-02-03,23:50:00,Si,FIZ,1432452,1504551,-72099,16392,2003,2026-02-03 23:50:11,2026-02-04
7492,12,2026-02-03,20:00:00,Si,YUR,-1435894,3019891,-4455785,454,93,2026-02-03 20:00:11,2026-02-04
7492,12,2026-02-03,20:00:00,Si,FIZ,1435894,1508237,-72343,16496,2037,2026-02-03 20:00:11,2026-02-04
7491,141,2026-02-03,16:00:00,Si,YUR,-1420876,3029182,-4450058,415,108,2026-02-03 16:00:13,2026-02-03
7491,141,2026-02-03,16:00:00,Si,FIZ,1420876,1504951,-84075,16401,2211,2026-02-03 16:00:13,2026-02-03
7491,93,2026-02-03,12:00:09,Si,YUR,-1416813,2987428,-4404241,418,110,2026-02-03 12:00:17,2026-02-03
7491,93,2026-02-03,12:00:09,Si,FIZ,1416813,1499636,-82823,16346,2250,2026-02-03 12:00:17,2026-02-03
7491,58,2026-02-03,09:05:00,Si,YUR,-1395500,2933747,-4329247,415,99,2026-02-03 09:05:07,2026-02-03
7491,58,2026-02-03,09:05:00,Si,FIZ,1395500,1480117,-84617,16072,2028,2026-02-03 09:05:07,2026-02-03
7495,58,2026-02-06,23:50:00,Si,YUR,-1469679,3450320,-4919999,434,92,2026-02-06 23:50:10,2026-02-09
7495,58,2026-02-06,23:50:00,Si,FIZ,1469679,1540240,-70561,15564,2025,2026-02-06 23:50:10,2026-02-09
7495,12,2026-02-06,20:00:00,Si,YUR,-1470245,3450630,-4920875,441,88,2026-02-06 20:00:11,2026-02-09
7495,12,2026-02-06,20:00:00,Si,FIZ,1470245,1541812,-71567,15664,2090,2026-02-06 20:00:11,2026-02-09
7494,142,2026-02-06,16:00:00,Si,YUR,-1458929,3453364,-4912293,438,93,2026-02-06 16:00:13,2026-02-06
7494,142,2026-02-06,16:00:00,Si,FIZ,1458916,1543969,-85053,15730,2323,2026-02-06 16:00:13,2026-02-06
7494,94,2026-02-06,12:00:00,Si,YUR,-1488408,3433545,-4921953,428,94,2026-02-06 12:00:09,2026-02-06
7494,94,2026-02-06,12:00:00,Si,FIZ,1488404,1564200,-75796,15975,2209,2026-02-06 12:00:09,2026-02-06
7494,58,2026-02-05,23:50:00,Si,YUR,-1471897,3428886,-4900783,424,97,2026-02-05 23:50:10,2026-02-06
7494,58,2026-02-05,23:50:00,Si,FIZ,1471897,1549508,-77611,15714,2245,2026-02-05 23:50:10,2026-02-06
7494,12,2026-02-05,20:00:00,Si,YUR,-1473687,3427682,-4901369,430,99,2026-02-05 20:00:12,2026-02-06
7494,12,2026-02-05,20:00:00,Si,FIZ,1473688,1552693,-79005,15848,2284,2026-02-05 20:00:12,2026-02-06
7493,142,2026-02-05,16:00:00,Si,YUR,-1465205,3435071,-4900276,433,114,2026-02-05 16:00:10,2026-02-05
7493,142,2026-02-05,16:00:00,Si,FIZ,1465205,1557123,-91918,15815,2681,2026-02-05 16:00:10,2026-02-05
7493,94,2026-02-05,12:00:06,Si,YUR,-1427140,3439877,-4867017,427,126,2026-02-05 12:00:15,2026-02-05
7493,94,2026-02-05,12:00:06,Si,FIZ,1427108,1559136,-132028,15599,3129,2026-02-05 12:00:15,2026-02-05
7479,58,2026-01-15,23:50:00,Si,YUR,-1276383,3150123,-4426506,386,127,2026-01-15 23:50:10,2026-01-16
7479,58,2026-01-15,23:50:00,Si,FIZ,1276383,1378929,-102546,14176,3022,2026-01-15 23:50:10,2026-01-16
7479,12,2026-01-15,20:00:00,Si,YUR,-1277773,3148367,-4426140,384,131,2026-01-15 20:00:11,2026-01-16
7479,12,2026-01-15,20:00:00,Si,FIZ,1277773,1381574,-103801,14213,3055,2026-01-15 20:00:11,2026-01-16
7478,142,2026-01-15,16:00:00,Si,YUR,-1307844,3123408,-4431252,403,131,2026-01-15 16:00:12,2026-01-15
7478,142,2026-01-15,16:00:00,Si,FIZ,1307845,1398452,-90607,14526,2821,2026-01-15 16:00:12,2026-01-15
7478,94,2026-01-15,12:00:07,Si,YUR,-1280794,3279761,-4560555,401,150,2026-01-15 12:00:16,2026-01-15
7478,94,2026-01-15,12:00:07,Si,FIZ,1280810,1406682,-125872,14373,3190,2026-01-15 12:00:16,2026-01-15
7497,57,2026-02-10,23:50:00,Si,YUR,-1449163,3417844,-4867007,435,107,2026-02-10 23:50:11,2026-02-11
7497,57,2026-02-10,23:50:00,Si,FIZ,1449163,1544223,-95060,15829,2328,2026-02-10 23:50:11,2026-02-11
7497,11,2026-02-10,20:00:00,Si,YUR,-1447437,3418561,-4865998,437,117,2026-02-10 20:00:12,2026-02-11
7497,11,2026-02-10,20:00:00,Si,FIZ,1447437,1544291,-96854,15843,2431,2026-02-10 20:00:12,2026-02-11
7496,142,2026-02-10,16:00:00,Si,YUR,-1451693,3412589,-4864282,441,117,2026-02-10 16:00:11,2026-02-10
7496,142,2026-02-10,16:00:00,Si,FIZ,1451693,1549340,-97647,15962,2482,2026-02-10 16:00:11,2026-02-10
7496,94,2026-02-10,12:00:00,Si,YUR,-1478541,3357396,-4835937,455,104,2026-02-10 12:00:09,2026-02-10
7496,94,2026-02-10,12:00:00,Si,FIZ,1478775,1552603,-73828,16322,1972,2026-02-10 12:00:09,2026-02-10
7496,58,2026-02-09,23:50:00,Si,YUR,-1493672,3364970,-4858642,450,95,2026-02-09 23:50:11,2026-02-10
7496,58,2026-02-09,23:50:00,Si,FIZ,1493672,1560101,-66429,16377,1674,2026-02-09 23:50:11,2026-02-10
7496,12,2026-02-09,20:00:06,Si,YUR,-1492280,3366020,-4858300,455,93,2026-02-09 20:00:16,2026-02-10
7496,12,2026-02-09,20:00:06,Si,FIZ,1492280,1560119,-67839,16367,1725,2026-02-09 20:00:16,2026-02-10
7495,353,2026-02-09,16:00:00,Si,YUR,-1497283,3380028,-4877311,462,91,2026-02-09 16:00:10,2026-02-09
7495,353,2026-02-09,16:00:00,Si,FIZ,1497283,1566838,-69555,16556,1822,2026-02-09 16:00:10,2026-02-09
7495,305,2026-02-09,12:00:00,Si,YUR,-1454531,3419856,-4874387,443,95,2026-02-09 12:00:09,2026-02-09
7495,305,2026-02-09,12:00:00,Si,FIZ,1454531,1534877,-80346,15873,2199,2026-02-09 12:00:09,2026-02-09
7500,58,2026-02-13,23:50:00,Si,YUR,-1481882,3486961,-4968843,420,158,2026-02-13 23:50:10,2026-02-16
7500,58,2026-02-13,23:50:00,Si,FIZ,1481882,1638571,-156689,15353,3567,2026-02-13 23:50:10,2026-02-16
7500,12,2026-02-13,20:00:00,Si,YUR,-1481207,3489932,-4971139,422,158,2026-02-13 20:00:12,2026-02-16
7500,12,2026-02-13,20:00:00,Si,FIZ,1481207,1639198,-157991,15375,3716,2026-02-13 20:00:12,2026-02-16
7499,141,2026-02-13,16:00:00,Si,YUR,-1484415,3468789,-4953204,423,142,2026-02-13 16:00:12,2026-02-13
7499,141,2026-02-13,16:00:00,Si,FIZ,1484415,1619425,-135010,15552,3323,2026-02-13 16:00:12,2026-02-13
7499,94,2026-02-13,12:00:09,Si,YUR,-1494134,3421633,-4915767,437,122,2026-02-13 12:00:18,2026-02-13
7499,94,2026-02-13,12:00:09,Si,FIZ,1494134,1597683,-103549,15927,2754,2026-02-13 12:00:18,2026-02-13
7498,57,2026-02-11,23:50:00,Si,YUR,-1435818,3398367,-4834185,426,114,2026-02-11 23:50:11,2026-02-12
7498,57,2026-02-11,23:50:00,Si,FIZ,1435818,1558431,-122613,15473,2487,2026-02-11 23:50:11,2026-02-12
7498,11,2026-02-11,20:00:00,Si,YUR,-1434259,3399261,-4833520,428,125,2026-02-11 20:00:12,2026-02-12
7498,11,2026-02-11,20:00:00,Si,FIZ,1434259,1559500,-125241,15511,2569,2026-02-11 20:00:12,2026-02-12
7497,141,2026-02-11,16:00:00,Si,YUR,-1442367,3408087,-4850454,435,127,2026-02-11 16:00:12,2026-02-11
7497,141,2026-02-11,16:00:00,Si,FIZ,1442325,1572286,-129961,15679,2797,2026-02-11 16:00:12,2026-02-11
7497,93,2026-02-11,12:00:00,Si,YUR,-1487111,3394151,-4881262,444,112,2026-02-11 12:00:10,2026-02-11
7497,93,2026-02-11,12:00:00,Si,FIZ,1487110,1561327,-74217,16121,2245,2026-02-11 12:00:10,2026-02-11
7503,58,2026-02-18,23:50:00,Si,YUR,-1524472,3509352,-5033824,428,120,2026-02-18 23:50:12,2026-02-19
7503,58,2026-02-18,23:50:00,Si,FIZ,1524472,1628035,-103563,15633,3166,2026-02-18 23:50:12,2026-02-19
7503,12,2026-02-18,20:00:00,Si,YUR,-1522026,3509100,-5031126,431,117,2026-02-18 20:00:11,2026-02-19
7503,12,2026-02-18,20:00:00,Si,FIZ,1522026,1627826,-105800,15736,3235,2026-02-18 20:00:11,2026-02-19
7502,142,2026-02-18,16:00:00,Si,YUR,-1528561,3496044,-5024605,431,135,2026-02-18 16:00:10,2026-02-18
7502,142,2026-02-18,16:00:00,Si,FIZ,1528560,1642976,-114416,16012,3352,2026-02-18 16:00:10,2026-02-18
7502,94,2026-02-18,12:00:06,Si,YUR,-1494192,3445557,-4939749,416,165,2026-02-18 12:00:16,2026-02-18
7502,94,2026-02-18,12:00:06,Si,FIZ,1494192,1665050,-170858,16003,4049,2026-02-18 12:00:16,2026-02-18
7504,57,2026-02-19,23:50:00,Si,YUR,-1532925,3703245,-5236170,435,152,2026-02-19 23:50:13,2026-02-20
7504,57,2026-02-19,23:50:00,Si,FIZ,1532925,1665311,-132386,15681,3626,2026-02-19 23:50:13,2026-02-20
7504,11,2026-02-19,20:00:00,Si,YUR,-1531677,3703907,-5235584,436,165,2026-02-19 20:00:10,2026-02-20
7504,11,2026-02-19,20:00:00,Si,FIZ,1531677,1665009,-133332,15723,3681,2026-02-19 20:00:10,2026-02-20
7503,142,2026-02-19,16:00:00,Si,YUR,-1534714,3672189,-5206903,442,135,2026-02-19 16:00:14,2026-02-19
7503,142,2026-02-19,16:00:00,Si,FIZ,1534714,1655426,-120712,15796,3591,2026-02-19 16:00:14,2026-02-19
7503,94,2026-02-19,12:00:00,Si,YUR,-1523171,3585343,-5108514,443,126,2026-02-19 12:00:14,2026-02-19
7503,94,2026-02-19,12:00:00,Si,FIZ,1523188,1641353,-118165,15774,3564,2026-02-19 12:00:14,2026-02-19
7501,58,2026-02-16,23:50:00,Si,YUR,-1504853,3450991,-4955844,428,125,2026-02-16 23:50:09,2026-02-17
7501,58,2026-02-16,23:50:00,Si,FIZ,1504853,1631574,-126721,15750,3210,2026-02-16 23:50:09,2026-02-17
7501,12,2026-02-16,20:00:00,Si,YUR,-1505756,3450234,-4955990,429,125,2026-02-16 20:00:10,2026-02-17
7501,12,2026-02-16,20:00:00,Si,FIZ,1505756,1631711,-125955,15791,3268,2026-02-16 20:00:10,2026-02-17
7500,142,2026-02-16,16:00:00,Si,YUR,-1498231,3466256,-4964487,428,153,2026-02-16 16:00:10,2026-02-16
7500,142,2026-02-16,16:00:00,Si,FIZ,1498231,1642939,-144708,15935,3697,2026-02-16 16:00:10,2026-02-16
7500,94,2026-02-16,12:00:00,Si,YUR,-1487421,3478151,-4965572,425,160,2026-02-16 12:00:10,2026-02-16
7500,94,2026-02-16,12:00:00,Si,FIZ,1487430,1640576,-153146,15656,3934,2026-02-16 12:00:10,2026-02-16
7493,58,2026-02-04,23:50:00,Si,YUR,-1368089,3177097,-4545186,415,118,2026-02-04 23:50:11,2026-02-05
7493,58,2026-02-04,23:50:00,Si,FIZ,1368089,1507831,-139742,15598,2963,2026-02-04 23:50:11,2026-02-05
7493,12,2026-02-04,20:00:00,Si,YUR,-1372370,3173251,-4545621,415,119,2026-02-04 20:00:12,2026-02-05
7493,12,2026-02-04,20:00:00,Si,FIZ,1372370,1512105,-139735,15631,3024,2026-02-04 20:00:12,2026-02-05
7492,142,2026-02-04,16:00:00,Si,YUR,-1382197,3092675,-4474872,415,124,2026-02-04 16:00:12,2026-02-04
7492,142,2026-02-04,16:00:00,Si,FIZ,1382168,1510638,-128470,17510,3035,2026-02-04 16:00:12,2026-02-04
7492,94,2026-02-04,12:00:00,Si,YUR,-1435232,3040224,-4475456,432,98,2026-02-04 12:00:15,2026-02-04
7492,94,2026-02-04,12:00:00,Si,FIZ,1435232,1519282,-84050,18007,2289,2026-02-04 12:00:15,2026-02-04
7505,375,2026-02-23,18:45:00,Si,YUR,-1546053,3782914,-5328967,450,117,2026-02-23 18:45:09,2026-02-24
7505,375,2026-02-23,18:45:00,Si,FIZ,1546053,1639743,-93690,15531,2906,2026-02-23 18:45:09,2026-02-24
7505,342,2026-02-23,16:00:05,Si,YUR,-1546053,3782914,-5328967,450,117,2026-02-23 16:00:14,2026-02-24
7505,342,2026-02-23,16:00:05,Si,FIZ,1546053,1639743,-93690,15531,2906,2026-02-23 16:00:14,2026-02-24
7505,294,2026-02-23,12:00:05,Si,YUR,-1546053,3782914,-5328967,450,117,2026-02-23 12:00:14,2026-02-24
7505,294,2026-02-23,12:00:05,Si,FIZ,1546053,1639743,-93690,15531,2906,2026-02-23 12:00:14,2026-02-24
7506,58,2026-02-24,23:50:00,Si,YUR,-1533619,3915537,-5449156,428,162,2026-02-24 23:50:14,2026-02-25
7506,58,2026-02-24,23:50:00,Si,FIZ,1533619,1683582,-149963,15482,3991,2026-02-24 23:50:14,2026-02-25
7506,12,2026-02-24,20:00:00,Si,YUR,-1530958,3918268,-5449226,431,164,2026-02-24 20:00:11,2026-02-25
7506,12,2026-02-24,20:00:00,Si,FIZ,1530957,1683641,-152684,15409,4085,2026-02-24 20:00:11,2026-02-25
7505,459,2026-02-24,16:00:00,Si,YUR,-1522342,3891933,-5414275,439,165,2026-02-24 16:00:09,2026-02-24
7505,459,2026-02-24,16:00:00,Si,FIZ,1522342,1660047,-137705,15364,3630,2026-02-24 16:00:09,2026-02-24
7505,411,2026-02-24,12:00:00,Si,YUR,-1533107,3830366,-5363473,447,127,2026-02-24 12:00:11,2026-02-24
7505,411,2026-02-24,12:00:00,Si,FIZ,1533107,1644864,-111757,15389,3325,2026-02-24 12:00:11,2026-02-24
7507,58,2026-02-25,23:50:00,Si,YUR,-1657991,3905357,-5563348,467,102,2026-02-25 23:50:10,2026-02-26
7507,58,2026-02-25,23:50:00,Si,FIZ,1657991,1748287,-90296,16996,2306,2026-02-25 23:50:10,2026-02-26
7507,12,2026-02-25,20:00:00,Si,YUR,-1660231,3902354,-5562585,478,106,2026-02-25 20:00:12,2026-02-26
7507,12,2026-02-25,20:00:00,Si,FIZ,1660231,1753696,-93465,17065,2299,2026-02-25 20:00:12,2026-02-26
7506,142,2026-02-25,16:00:00,Si,YUR,-1593787,3986070,-5579857,454,125,2026-02-25 16:00:14,2026-02-25
7506,142,2026-02-25,16:00:00,Si,FIZ,1593787,1693830,-100043,15880,3314,2026-02-25 16:00:14,2026-02-25
7506,94,2026-02-25,12:00:00,Si,YUR,-1551194,3926174,-5477368,447,165,2026-02-25 12:00:10,2026-02-25
7506,94,2026-02-25,12:00:00,Si,FIZ,1551271,1694897,-143626,15808,3739,2026-02-25 12:00:10,2026-02-25
7508,58,2026-02-26,23:50:00,Si,YUR,-1692428,3877362,-5569790,465,102,2026-02-26 23:50:10,2026-02-27
7508,58,2026-02-26,23:50:00,Si,FIZ,1692428,1774656,-82228,17696,2196,2026-02-26 23:50:10,2026-02-27
7508,12,2026-02-26,20:00:00,Si,YUR,-1690653,3878298,-5568951,466,114,2026-02-26 20:00:11,2026-02-27
7508,12,2026-02-26,20:00:00,Si,FIZ,1690653,1774626,-83973,17622,2327,2026-02-26 20:00:11,2026-02-27
7507,142,2026-02-26,16:00:00,Si,YUR,-1689269,3887275,-5576544,477,114,2026-02-26 16:00:12,2026-02-26
7507,142,2026-02-26,16:00:00,Si,FIZ,1689270,1777785,-88515,17976,2303,2026-02-26 16:00:12,2026-02-26
7507,94,2026-02-26,12:00:00,Si,YUR,-1690847,3877069,-5567916,479,117,2026-02-26 12:00:14,2026-02-26
7507,94,2026-02-26,12:00:00,Si,FIZ,1690847,1770353,-79506,17668,2203,2026-02-26 12:00:14,2026-02-26
7510,57,2026-03-02,23:50:00,Si,YUR,-1656166,4115852,-5772018,482,90,2026-03-02 23:50:12,2026-03-03
7510,57,2026-03-02,23:50:00,Si,FIZ,1656166,1725395,-69229,18317,1544,2026-03-02 23:50:12,2026-03-03
7510,11,2026-03-02,20:00:00,Si,YUR,-1657292,4117816,-5775108,495,93,2026-03-02 20:00:13,2026-03-03
7510,11,2026-03-02,20:00:00,Si,FIZ,1657292,1727925,-70633,18438,1580,2026-03-02 20:00:13,2026-03-03
7509,353,2026-03-02,16:00:00,Si,YUR,-1669352,4096549,-5765901,485,105,2026-03-02 16:00:13,2026-03-02
7509,353,2026-03-02,16:00:00,Si,FIZ,1669352,1737615,-68263,18661,1817,2026-03-02 16:00:13,2026-03-02
7509,305,2026-03-02,12:00:00,Si,YUR,-1662582,4037869,-5700451,482,109,2026-03-02 12:00:11,2026-03-02
7509,305,2026-03-02,12:00:00,Si,FIZ,1662581,1732551,-69970,18202,1900,2026-03-02 12:00:11,2026-03-02
7499,58,2026-02-12,23:50:00,Si,YUR,-1499268,3405032,-4904300,432,106,2026-02-12 23:50:11,2026-02-13
7499,58,2026-02-12,23:50:00,Si,FIZ,1499268,1579071,-79803,15556,2273,2026-02-12 23:50:11,2026-02-13
7499,12,2026-02-12,20:00:00,Si,YUR,-1500348,3404032,-4904380,432,109,2026-02-12 20:00:11,2026-02-13
7499,12,2026-02-12,20:00:00,Si,FIZ,1500348,1581293,-80945,15566,2334,2026-02-12 20:00:11,2026-02-13
7498,141,2026-02-12,16:00:00,Si,YUR,-1488571,3375084,-4863655,445,108,2026-02-12 16:00:13,2026-02-12
7498,141,2026-02-12,16:00:00,Si,FIZ,1488586,1564189,-75603,15727,2255,2026-02-12 16:00:13,2026-02-12
7498,93,2026-02-12,12:00:00,Si,YUR,-1443685,3377185,-4820870,446,113,2026-02-12 12:00:10,2026-02-12
7498,93,2026-02-12,12:00:00,Si,FIZ,1443686,1552223,-108537,15711,2444,2026-02-12 12:00:10,2026-02-12
7498,58,2026-02-12,09:05:14,Si,YUR,-1435722,3398449,-4834171,429,115,2026-02-12 09:05:22,2026-02-12
7498,58,2026-02-12,09:05:14,Si,FIZ,1435722,1558224,-122502,15502,2502,2026-02-12 09:05:22,2026-02-12
7502,58,2026-02-17,23:50:00,Si,YUR,-1494788,3418457,-4913245,405,163,2026-02-17 23:50:13,2026-02-18
7502,58,2026-02-17,23:50:00,Si,FIZ,1494788,1667953,-173165,15803,3870,2026-02-17 23:50:13,2026-02-18
7502,12,2026-02-17,20:00:00,Si,YUR,-1492808,3419760,-4912568,412,160,2026-02-17 20:00:10,2026-02-18
7502,12,2026-02-17,20:00:00,Si,FIZ,1492808,1667511,-174703,15802,3951,2026-02-17 20:00:10,2026-02-18
7501,142,2026-02-17,16:00:00,Si,YUR,-1491376,3435991,-4927367,423,163,2026-02-17 16:00:11,2026-02-17
